holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,time_diff,cluster_id
,280.09,0.0,0.0,90,Rain,moderate rain,2017-05-20 09:00:00,3729,0 days 01:00:00,2564
,280.09,0.0,0.0,90,Drizzle,light intensity drizzle,2017-05-20 09:00:00,3729,0 days 00:00:00,2564
,279.89,0.0,0.0,90,Rain,moderate rain,2017-05-20 10:00:00,3990,0 days 01:00:00,2564
,279.89,0.0,0.0,90,Drizzle,light intensity drizzle,2017-05-20 10:00:00,3990,0 days 00:00:00,2564
,279.29,0.0,0.0,90,Mist,mist,2017-05-20 11:00:00,3998,0 days 01:00:00,2564
,279.29,0.0,0.0,90,Drizzle,drizzle,2017-05-20 11:00:00,3998,0 days 00:00:00,2564
,279.29,0.0,0.0,90,Rain,heavy intensity rain,2017-05-20 11:00:00,3998,0 days 00:00:00,2564
,279.15,0.0,0.0,90,Rain,heavy intensity rain,2017-05-20 12:00:00,4397,0 days 01:00:00,2564
,279.15,0.0,0.0,90,Mist,mist,2017-05-20 12:00:00,4397,0 days 00:00:00,2564
,279.02,0.0,0.0,90,Rain,moderate rain,2017-05-20 13:00:00,4219,0 days 01:00:00,2564
,279.02,0.0,0.0,90,Mist,mist,2017-05-20 13:00:00,4219,0 days 00:00:00,2564
,279.42,0.0,0.0,90,Rain,moderate rain,2017-05-20 14:00:00,4260,0 days 01:00:00,2564
,279.42,0.0,0.0,90,Mist,mist,2017-05-20 14:00:00,4260,0 days 00:00:00,2564
,279.88,0.0,0.0,90,Rain,moderate rain,2017-05-20 15:00:00,4324,0 days 01:00:00,2564
,279.88,0.0,0.0,90,Mist,mist,2017-05-20 15:00:00,4324,0 days 00:00:00,2564
,280.22,0.0,0.0,90,Mist,mist,2017-05-20 16:00:00,4278,0 days 01:00:00,2564
,280.22,0.0,0.0,90,Rain,moderate rain,2017-05-20 16:00:00,4278,0 days 00:00:00,2564
,280.69,0.0,0.0,90,Mist,mist,2017-05-20 17:00:00,3986,0 days 01:00:00,2564
,280.69,0.0,0.0,90,Rain,moderate rain,2017-05-20 17:00:00,3986,0 days 00:00:00,2564
,281.02,0.0,0.0,90,Drizzle,drizzle,2017-05-20 18:00:00,3770,0 days 01:00:00,2564
,281.02,0.0,0.0,90,Rain,moderate rain,2017-05-20 18:00:00,3770,0 days 00:00:00,2564
,281.02,0.0,0.0,90,Mist,mist,2017-05-20 18:00:00,3770,0 days 00:00:00,2564
,281.28,0.0,0.0,90,Rain,moderate rain,2017-05-20 19:00:00,3446,0 days 01:00:00,2564
,281.28,0.0,0.0,90,Mist,mist,2017-05-20 19:00:00,3446,0 days 00:00:00,2564
,281.28,0.0,0.0,90,Drizzle,drizzle,2017-05-20 19:00:00,3446,0 days 00:00:00,2564
,281.62,0.0,0.0,90,Rain,moderate rain,2017-05-20 20:00:00,2967,0 days 01:00:00,2564
,281.62,0.0,0.0,90,Mist,mist,2017-05-20 20:00:00,2967,0 days 00:00:00,2564
,281.62,0.0,0.0,90,Drizzle,drizzle,2017-05-20 20:00:00,2967,0 days 00:00:00,2564
,281.62,0.0,0.0,90,Rain,light rain,2017-05-20 21:00:00,2980,0 days 01:00:00,2564
,281.62,0.0,0.0,90,Mist,mist,2017-05-20 21:00:00,2980,0 days 00:00:00,2564
,281.62,0.0,0.0,90,Drizzle,drizzle,2017-05-20 21:00:00,2980,0 days 00:00:00,2564
,281.68,0.0,0.0,90,Drizzle,drizzle,2017-05-20 22:00:00,3062,0 days 01:00:00,2564
,281.68,0.0,0.0,90,Mist,mist,2017-05-20 22:00:00,3062,0 days 00:00:00,2564
,281.68,0.0,0.0,90,Rain,heavy intensity rain,2017-05-20 22:00:00,3062,0 days 00:00:00,2564
,281.95,0.0,0.0,90,Drizzle,heavy intensity drizzle,2017-05-20 23:00:00,2056,0 days 01:00:00,2564
,281.95,0.0,0.0,90,Mist,mist,2017-05-20 23:00:00,2056,0 days 00:00:00,2564
,281.95,0.0,0.0,90,Rain,light rain,2017-05-20 23:00:00,2056,0 days 00:00:00,2564
,282.22,0.0,0.0,90,Drizzle,drizzle,2017-05-21 00:00:00,1299,0 days 01:00:00,2564
,282.22,0.0,0.0,90,Rain,light rain,2017-05-21 00:00:00,1299,0 days 00:00:00,2564
,282.22,0.0,0.0,90,Mist,mist,2017-05-21 00:00:00,1299,0 days 00:00:00,2564
,282.62,0.0,0.0,90,Rain,light rain,2017-05-21 01:00:00,759,0 days 01:00:00,2564
,282.62,0.0,0.0,90,Drizzle,heavy intensity drizzle,2017-05-21 01:00:00,759,0 days 00:00:00,2564
,282.82,0.0,0.0,90,Mist,mist,2017-05-21 02:00:00,643,0 days 01:00:00,2564
,282.82,0.0,0.0,90,Drizzle,drizzle,2017-05-21 02:00:00,643,0 days 00:00:00,2564
,282.82,0.0,0.0,90,Rain,moderate rain,2017-05-21 02:00:00,643,0 days 00:00:00,2564
,282.89,0.0,0.0,90,Mist,mist,2017-05-21 03:00:00,403,0 days 01:00:00,2564
,282.89,0.0,0.0,90,Drizzle,drizzle,2017-05-21 03:00:00,403,0 days 00:00:00,2564
,283.09,0.0,0.0,90,Mist,mist,2017-05-21 04:00:00,333,0 days 01:00:00,2564
,283.09,0.0,0.0,90,Drizzle,drizzle,2017-05-21 04:00:00,333,0 days 00:00:00,2564
,283.22,0.0,0.0,90,Rain,light rain,2017-05-21 05:00:00,559,0 days 01:00:00,2564
,283.22,0.0,0.0,90,Mist,mist,2017-05-21 05:00:00,559,0 days 00:00:00,2564
,283.22,0.0,0.0,90,Drizzle,drizzle,2017-05-21 05:00:00,559,0 days 00:00:00,2564
,282.95,0.0,0.0,90,Drizzle,heavy intensity drizzle,2017-05-21 06:00:00,955,0 days 01:00:00,2564
,282.95,0.0,0.0,90,Rain,light rain,2017-05-21 06:00:00,955,0 days 00:00:00,2564
,282.95,0.0,0.0,90,Mist,mist,2017-05-21 06:00:00,955,0 days 00:00:00,2564
,282.62,0.0,0.0,90,Rain,light rain,2017-05-21 07:00:00,1190,0 days 01:00:00,2564
,282.62,0.0,0.0,90,Mist,mist,2017-05-21 07:00:00,1190,0 days 00:00:00,2564
,282.62,0.0,0.0,90,Drizzle,heavy intensity drizzle,2017-05-21 07:00:00,1190,0 days 00:00:00,2564
,282.49,0.0,0.0,90,Mist,mist,2017-05-21 08:00:00,1970,0 days 01:00:00,2564
,282.49,0.0,0.0,90,Drizzle,drizzle,2017-05-21 08:00:00,1970,0 days 00:00:00,2564
,282.42,0.0,0.0,90,Drizzle,heavy intensity drizzle,2017-05-21 09:00:00,2888,0 days 01:00:00,2564
,282.42,0.0,0.0,90,Mist,mist,2017-05-21 09:00:00,2888,0 days 00:00:00,2564
,282.75,0.0,0.0,90,Rain,moderate rain,2017-05-21 10:00:00,3629,0 days 01:00:00,2564
,282.75,0.0,0.0,90,Drizzle,heavy intensity drizzle,2017-05-21 10:00:00,3629,0 days 00:00:00,2564
,282.75,0.0,0.0,90,Mist,mist,2017-05-21 10:00:00,3629,0 days 00:00:00,2564
,283.01,0.0,0.0,90,Rain,light rain,2017-05-21 11:00:00,4238,0 days 01:00:00,2564
,283.01,0.0,0.0,90,Drizzle,light intensity drizzle,2017-05-21 11:00:00,4238,0 days 00:00:00,2564
,283.01,0.0,0.0,90,Mist,mist,2017-05-21 11:00:00,4238,0 days 00:00:00,2564
,283.15,0.0,0.0,90,Drizzle,light intensity drizzle,2017-05-21 12:00:00,4689,0 days 01:00:00,2564
,283.15,0.0,0.0,90,Mist,mist,2017-05-21 12:00:00,4689,0 days 00:00:00,2564
,283.15,0.0,0.0,90,Rain,moderate rain,2017-05-21 12:00:00,4689,0 days 00:00:00,2564
,283.15,0.0,0.0,90,Rain,heavy intensity rain,2017-05-21 13:00:00,4461,0 days 01:00:00,2564
,283.15,0.0,0.0,90,Mist,mist,2017-05-21 13:00:00,4461,0 days 00:00:00,2564
,283.15,0.0,0.0,90,Drizzle,light intensity drizzle,2017-05-21 13:00:00,4461,0 days 00:00:00,2564
,282.75,0.0,0.0,90,Rain,light rain,2017-05-21 14:00:00,4331,0 days 01:00:00,2564
,282.75,0.0,0.0,90,Mist,mist,2017-05-21 14:00:00,4331,0 days 00:00:00,2564
,282.65,0.0,0.0,90,Mist,mist,2017-05-21 15:00:00,4881,0 days 01:00:00,2564
,282.46,0.0,0.0,90,Rain,light rain,2017-05-21 16:00:00,4718,0 days 01:00:00,2564
,282.46,0.0,0.0,90,Drizzle,light intensity drizzle,2017-05-21 16:00:00,4718,0 days 00:00:00,2564
,281.94,0.0,0.0,90,Haze,haze,2017-05-21 17:00:00,4547,0 days 01:00:00,2564
,281.68,0.0,0.0,90,Rain,light rain,2017-05-21 18:00:00,3950,0 days 01:00:00,2564
,281.68,0.0,0.0,90,Mist,mist,2017-05-21 18:00:00,3950,0 days 00:00:00,2564
,281.4,0.0,0.0,90,Drizzle,drizzle,2017-05-21 19:00:00,3161,0 days 01:00:00,2564
,281.4,0.0,0.0,90,Mist,mist,2017-05-21 19:00:00,3161,0 days 00:00:00,2564
,281.21,0.0,0.0,90,Rain,light rain,2017-05-21 20:00:00,2723,0 days 01:00:00,2564
,281.21,0.0,0.0,90,Mist,mist,2017-05-21 20:00:00,2723,0 days 00:00:00,2564
,281.21,0.0,0.0,90,Drizzle,light intensity drizzle,2017-05-21 20:00:00,2723,0 days 00:00:00,2564
,281.03,0.0,0.0,90,Mist,mist,2017-05-21 21:00:00,2238,0 days 01:00:00,2564
,281.03,0.0,0.0,90,Drizzle,drizzle,2017-05-21 21:00:00,2238,0 days 00:00:00,2564
,280.75,0.0,0.0,90,Rain,light rain,2017-05-21 22:00:00,1730,0 days 01:00:00,2564
,280.75,0.0,0.0,90,Drizzle,drizzle,2017-05-21 22:00:00,1730,0 days 00:00:00,2564
,280.72,0.0,0.0,90,Drizzle,drizzle,2017-05-21 23:00:00,1039,0 days 01:00:00,2564
,280.86,0.0,0.0,90,Drizzle,drizzle,2017-05-22 00:00:00,581,0 days 01:00:00,2564
,280.75,0.0,0.0,75,Drizzle,light intensity drizzle,2017-05-22 01:00:00,431,0 days 01:00:00,2564
,280.75,0.0,0.0,75,Rain,light rain,2017-05-22 01:00:00,431,0 days 00:00:00,2564
,280.62,0.0,0.0,1,Drizzle,light intensity drizzle,2017-05-22 02:00:00,341,0 days 01:00:00,2564
,280.48,0.0,0.0,90,Drizzle,drizzle,2017-05-22 03:00:00,367,0 days 01:00:00,2564
,280.09,0.0,0.0,90,Clouds,overcast clouds,2017-05-22 04:00:00,821,0 days 01:00:00,2564
,280.09,0.0,0.0,1,Clear,sky is clear,2017-05-22 05:00:00,2791,0 days 01:00:00,2564
,280.02,0.0,0.0,1,Clear,sky is clear,2017-05-22 06:00:00,5783,0 days 01:00:00,2564
,280.22,0.0,0.0,1,Clear,sky is clear,2017-05-22 07:00:00,6350,0 days 01:00:00,2564
,281.86,0.0,0.0,40,Clouds,scattered clouds,2017-05-22 08:00:00,6030,0 days 01:00:00,2564
,283.88,0.0,0.0,40,Clouds,scattered clouds,2017-05-22 09:00:00,4716,0 days 01:00:00,2564
,285.48,0.0,0.0,40,Clouds,scattered clouds,2017-05-22 10:00:00,4373,0 days 01:00:00,2564
,286.95,0.0,0.0,40,Clouds,scattered clouds,2017-05-22 11:00:00,4392,0 days 01:00:00,2564
,288.08,0.0,0.0,40,Clouds,scattered clouds,2017-05-22 12:00:00,4613,0 days 01:00:00,2564
,288.89,0.0,0.0,40,Clouds,scattered clouds,2017-05-22 13:00:00,4677,0 days 01:00:00,2564
,289.69,0.0,0.0,75,Clouds,broken clouds,2017-05-22 14:00:00,4957,0 days 01:00:00,2564
,290.15,0.0,0.0,1,Clear,sky is clear,2017-05-22 15:00:00,5462,0 days 01:00:00,2564
,290.88,0.0,0.0,40,Clouds,scattered clouds,2017-05-22 16:00:00,6328,0 days 01:00:00,2564
,290.95,0.0,0.0,40,Clouds,scattered clouds,2017-05-22 17:00:00,5770,0 days 01:00:00,2564
,290.69,0.0,0.0,40,Clouds,scattered clouds,2017-05-22 18:00:00,4175,0 days 01:00:00,2564
,290.15,0.0,0.0,75,Clouds,broken clouds,2017-05-22 19:00:00,3260,0 days 01:00:00,2564
,289.09,0.0,0.0,40,Clouds,scattered clouds,2017-05-22 20:00:00,2783,0 days 01:00:00,2564
,287.49,0.0,0.0,40,Clouds,scattered clouds,2017-05-22 21:00:00,2575,0 days 01:00:00,2564
,286.36,0.0,0.0,75,Rain,light rain,2017-05-22 22:00:00,1772,0 days 01:00:00,2564
,285.43,0.0,0.0,75,Rain,light rain,2017-05-22 23:00:00,1137,0 days 01:00:00,2564
,285.43,0.0,0.0,75,Drizzle,drizzle,2017-05-22 23:00:00,1137,0 days 00:00:00,2564
,284.76,0.0,0.0,40,Rain,moderate rain,2017-05-23 00:00:00,772,0 days 01:00:00,2564
,283.6,0.0,0.0,1,Rain,light rain,2017-05-23 01:00:00,446,0 days 01:00:00,2564
,283.16,0.0,0.0,40,Rain,moderate rain,2017-05-23 02:00:00,300,0 days 01:00:00,2564
,283.16,0.0,0.0,40,Drizzle,drizzle,2017-05-23 02:00:00,300,0 days 00:00:00,2564
,282.78,0.0,0.0,40,Rain,moderate rain,2017-05-23 03:00:00,357,0 days 01:00:00,2564
,282.91,0.0,0.0,75,Drizzle,light intensity drizzle,2017-05-23 04:00:00,829,0 days 01:00:00,2564
,282.75,0.0,0.0,1,Clear,sky is clear,2017-05-23 05:00:00,2913,0 days 01:00:00,2564
,282.69,0.0,0.0,40,Clouds,scattered clouds,2017-05-23 06:00:00,5930,0 days 01:00:00,2564
,282.42,0.0,0.0,90,Clouds,overcast clouds,2017-05-23 07:00:00,6873,0 days 01:00:00,2564
,282.82,0.0,0.0,90,Rain,light rain,2017-05-23 08:00:00,5968,0 days 01:00:00,2564
,283.28,0.0,0.0,90,Rain,light rain,2017-05-23 09:00:00,5082,0 days 01:00:00,2564
,284.52,0.0,0.0,90,Drizzle,light intensity drizzle,2017-05-23 10:00:00,4324,0 days 01:00:00,2564
,285.55,0.0,0.0,90,Rain,light rain,2017-05-23 11:00:00,4517,0 days 01:00:00,2564
,285.55,0.0,0.0,90,Drizzle,light intensity drizzle,2017-05-23 11:00:00,4517,0 days 00:00:00,2564
,286.28,0.0,0.0,90,Rain,light rain,2017-05-23 12:00:00,4695,0 days 01:00:00,2564
,286.28,0.0,0.0,90,Drizzle,light intensity drizzle,2017-05-23 12:00:00,4695,0 days 00:00:00,2564
,286.75,0.0,0.0,90,Rain,light rain,2017-05-23 13:00:00,4771,0 days 01:00:00,2564
,287.58,0.0,0.0,90,Rain,light rain,2017-05-23 14:00:00,4997,0 days 01:00:00,2564
,287.65,0.0,0.0,90,Rain,proximity shower rain,2017-05-23 15:00:00,5762,0 days 01:00:00,2564
,288.02,0.0,0.0,75,Rain,proximity shower rain,2017-05-23 16:00:00,6349,0 days 01:00:00,2564
,287.65,0.0,0.0,75,Rain,light rain,2017-05-23 17:00:00,5837,0 days 01:00:00,2564
,288.02,0.0,0.0,75,Clouds,broken clouds,2017-05-23 18:00:00,4256,0 days 01:00:00,2564
,288.09,0.0,0.0,75,Rain,proximity shower rain,2017-05-23 19:00:00,3299,0 days 01:00:00,2564
,287.28,0.0,0.0,40,Drizzle,light intensity drizzle,2017-05-23 20:00:00,2936,0 days 01:00:00,2564
,286.82,0.0,0.0,40,Rain,light rain,2017-05-23 21:00:00,3205,0 days 01:00:00,2564
,285.89,0.0,0.0,1,Rain,light rain,2017-05-23 22:00:00,1929,0 days 01:00:00,2564
,285.22,0.0,0.0,40,Clouds,scattered clouds,2017-05-23 23:00:00,1110,0 days 01:00:00,2564
,284.35,0.0,0.0,1,Clear,sky is clear,2017-05-24 00:00:00,649,0 days 01:00:00,2564
,283.49,0.0,0.0,1,Clear,sky is clear,2017-05-24 01:00:00,434,0 days 01:00:00,2564
,282.53,0.0,0.0,1,Clear,sky is clear,2017-05-24 02:00:00,302,0 days 01:00:00,2564
,281.84,0.0,0.0,75,Clouds,broken clouds,2017-05-24 03:00:00,337,0 days 01:00:00,2564
,281.65,0.0,0.0,40,Clouds,scattered clouds,2017-05-24 04:00:00,875,0 days 01:00:00,2564
,281.27,0.0,0.0,1,Clear,sky is clear,2017-05-24 05:00:00,3006,0 days 01:00:00,2564
,281.09,0.0,0.0,1,Clear,sky is clear,2017-05-24 06:00:00,5982,0 days 01:00:00,2564
,281.46,0.0,0.0,75,Clouds,broken clouds,2017-05-24 07:00:00,6832,0 days 01:00:00,2564
,282.08,0.0,0.0,90,Clouds,overcast clouds,2017-05-24 08:00:00,6042,0 days 01:00:00,2564
,283.35,0.0,0.0,90,Clouds,overcast clouds,2017-05-24 09:00:00,5109,0 days 01:00:00,2564
,284.21,0.0,0.0,75,Clouds,broken clouds,2017-05-24 10:00:00,4398,0 days 01:00:00,2564
,285.54,0.0,0.0,90,Clouds,overcast clouds,2017-05-24 11:00:00,4541,0 days 01:00:00,2564
,287.02,0.0,0.0,75,Clouds,broken clouds,2017-05-24 12:00:00,4747,0 days 01:00:00,2564
,287.36,0.0,0.0,40,Clouds,scattered clouds,2017-05-24 13:00:00,4728,0 days 01:00:00,2564
,287.75,0.0,0.0,90,Clouds,overcast clouds,2017-05-24 14:00:00,5087,0 days 01:00:00,2564
,288.21,0.0,0.0,90,Clouds,overcast clouds,2017-05-24 15:00:00,5604,0 days 01:00:00,2564
,288.61,0.0,0.0,75,Clouds,broken clouds,2017-05-24 16:00:00,6607,0 days 01:00:00,2564
,289.15,0.0,0.0,75,Clouds,broken clouds,2017-05-24 17:00:00,6011,0 days 01:00:00,2564
,289.15,0.0,0.0,90,Clouds,overcast clouds,2017-05-24 18:00:00,4379,0 days 01:00:00,2564
,289.08,0.0,0.0,90,Clouds,overcast clouds,2017-05-24 19:00:00,3759,0 days 01:00:00,2564
,288.88,0.0,0.0,90,Clouds,overcast clouds,2017-05-24 20:00:00,3084,0 days 01:00:00,2564
,287.9,0.0,0.0,90,Clouds,overcast clouds,2017-05-24 21:00:00,2753,0 days 01:00:00,2564
,286.87,0.0,0.0,40,Clouds,scattered clouds,2017-05-24 22:00:00,3360,0 days 01:00:00,2564
,286.3,0.0,0.0,90,Clouds,overcast clouds,2017-05-24 23:00:00,1863,0 days 01:00:00,2564
,285.65,0.0,0.0,90,Clouds,overcast clouds,2017-05-25 00:00:00,706,0 days 01:00:00,2564
,285.16,0.0,0.0,40,Clouds,scattered clouds,2017-05-25 01:00:00,425,0 days 01:00:00,2564
,283.99,0.0,0.0,40,Clouds,scattered clouds,2017-05-25 02:00:00,292,0 days 01:00:00,2564
,282.28,0.0,0.0,1,Mist,mist,2017-05-25 03:00:00,365,0 days 01:00:00,2564
,281.56,0.0,0.0,1,Mist,mist,2017-05-25 04:00:00,870,0 days 01:00:00,2564
,281.08,0.0,0.0,1,Mist,mist,2017-05-25 05:00:00,2925,0 days 01:00:00,2564
,280.88,0.0,0.0,1,Mist,mist,2017-05-25 06:00:00,5898,0 days 01:00:00,2564
,282.01,0.0,0.0,1,Mist,mist,2017-05-25 07:00:00,6500,0 days 01:00:00,2564
,282.01,0.0,0.0,1,Fog,fog,2017-05-25 07:00:00,6500,0 days 00:00:00,2564
,284.28,0.0,0.0,1,Clear,sky is clear,2017-05-25 08:00:00,5277,0 days 01:00:00,2564
,286.48,0.0,0.0,1,Clear,sky is clear,2017-05-25 09:00:00,5251,0 days 01:00:00,2564
,288.48,0.0,0.0,1,Clear,sky is clear,2017-05-25 10:00:00,4668,0 days 01:00:00,2564
,289.88,0.0,0.0,75,Clouds,broken clouds,2017-05-25 11:00:00,4824,0 days 01:00:00,2564
,290.58,0.0,0.0,75,Clouds,broken clouds,2017-05-25 12:00:00,4879,0 days 01:00:00,2564
,291.35,0.0,0.0,75,Clouds,broken clouds,2017-05-25 13:00:00,4916,0 days 01:00:00,2564
,292.15,0.0,0.0,75,Clouds,broken clouds,2017-05-25 14:00:00,5132,0 days 01:00:00,2564
,292.95,0.0,0.0,40,Clouds,scattered clouds,2017-05-25 15:00:00,5814,0 days 01:00:00,2564
,293.68,0.0,0.0,75,Clouds,broken clouds,2017-05-25 16:00:00,6324,0 days 01:00:00,2564
,293.68,0.0,0.0,40,Rain,light rain,2017-05-25 17:00:00,5997,0 days 01:00:00,2564
,294.15,0.0,0.0,40,Clouds,scattered clouds,2017-05-25 18:00:00,4659,0 days 01:00:00,2564
,294.02,0.0,0.0,40,Clouds,scattered clouds,2017-05-25 19:00:00,3611,0 days 01:00:00,2564
,292.84,0.0,0.0,40,Clouds,scattered clouds,2017-05-25 20:00:00,3329,0 days 01:00:00,2564
,291.55,0.0,0.0,75,Drizzle,light intensity drizzle,2017-05-25 21:00:00,2876,0 days 01:00:00,2564
,291.55,0.0,0.0,75,Rain,light rain,2017-05-25 21:00:00,2876,0 days 00:00:00,2564
,290.84,0.0,0.0,75,Rain,light rain,2017-05-25 22:00:00,2249,0 days 01:00:00,2564
,290.09,0.0,0.0,40,Rain,light rain,2017-05-25 23:00:00,1282,0 days 01:00:00,2564
,289.42,0.0,0.0,40,Rain,light rain,2017-05-26 00:00:00,808,0 days 01:00:00,2564
,289.28,0.0,0.0,40,Clouds,scattered clouds,2017-05-26 01:00:00,454,0 days 01:00:00,2564
,289.37,0.0,0.0,75,Clouds,broken clouds,2017-05-26 02:00:00,367,0 days 01:00:00,2564
,289.29,0.0,0.0,40,Clouds,scattered clouds,2017-05-26 03:00:00,432,0 days 01:00:00,2564
,289.15,0.0,0.0,40,Clouds,scattered clouds,2017-05-26 04:00:00,833,0 days 01:00:00,2564
,289.29,0.0,0.0,1,Clear,sky is clear,2017-05-26 05:00:00,2612,0 days 01:00:00,2564
,288.81,0.0,0.0,1,Clear,sky is clear,2017-05-26 06:00:00,5179,0 days 01:00:00,2564
,288.88,0.0,0.0,40,Clouds,scattered clouds,2017-05-26 07:00:00,5985,0 days 01:00:00,2564
,289.61,0.0,0.0,90,Clouds,overcast clouds,2017-05-26 08:00:00,5118,0 days 01:00:00,2564
,290.62,0.0,0.0,1,Clear,sky is clear,2017-05-26 09:00:00,4933,0 days 01:00:00,2564
,291.55,0.0,0.0,90,Clouds,overcast clouds,2017-05-26 10:00:00,4475,0 days 01:00:00,2564
,292.46,0.0,0.0,90,Clouds,overcast clouds,2017-05-26 11:00:00,4701,0 days 01:00:00,2564
,293.39,0.0,0.0,40,Clouds,scattered clouds,2017-05-26 12:00:00,5090,0 days 01:00:00,2564
,295.14,0.0,0.0,40,Clouds,scattered clouds,2017-05-26 13:00:00,4913,0 days 01:00:00,2564
,296.27,0.0,0.0,40,Clouds,scattered clouds,2017-05-26 14:00:00,5312,0 days 01:00:00,2564
,297.22,0.0,0.0,40,Clouds,scattered clouds,2017-05-26 15:00:00,5657,0 days 01:00:00,2564
,297.77,0.0,0.0,1,Clear,sky is clear,2017-05-26 16:00:00,5656,0 days 01:00:00,2564
,298.15,0.0,0.0,40,Clouds,scattered clouds,2017-05-26 17:00:00,4927,0 days 01:00:00,2564
,298.08,0.0,0.0,40,Clouds,scattered clouds,2017-05-26 18:00:00,4251,0 days 01:00:00,2564
,297.72,0.0,0.0,1,Clear,sky is clear,2017-05-26 19:00:00,3355,0 days 01:00:00,2564
,296.84,0.0,0.0,1,Clear,sky is clear,2017-05-26 20:00:00,2988,0 days 01:00:00,2564
,295.09,0.0,0.0,1,Clear,sky is clear,2017-05-26 21:00:00,3040,0 days 01:00:00,2564
,292.59,0.0,0.0,1,Clear,sky is clear,2017-05-26 22:00:00,3138,0 days 01:00:00,2564
,290.35,0.0,0.0,1,Clear,sky is clear,2017-05-26 23:00:00,2016,0 days 01:00:00,2564
,289.47,0.0,0.0,1,Clear,sky is clear,2017-05-27 00:00:00,1373,0 days 01:00:00,2564
,287.84,0.0,0.0,1,Clear,sky is clear,2017-05-27 01:00:00,763,0 days 01:00:00,2564
,285.72,0.0,0.0,1,Clear,sky is clear,2017-05-27 02:00:00,699,0 days 01:00:00,2564
,285.15,0.0,0.0,1,Clear,sky is clear,2017-05-27 03:00:00,403,0 days 01:00:00,2564
,284.29,0.0,0.0,1,Clear,sky is clear,2017-05-27 04:00:00,392,0 days 01:00:00,2564
,283.84,0.0,0.0,1,Clear,sky is clear,2017-05-27 05:00:00,476,0 days 01:00:00,2564
,283.22,0.0,0.0,1,Clear,sky is clear,2017-05-27 06:00:00,931,0 days 01:00:00,2564
,284.28,0.0,0.0,5,Clear,sky is clear,2017-05-27 07:00:00,1241,0 days 01:00:00,2564
,287.33,0.0,0.0,40,Clouds,scattered clouds,2017-05-27 08:00:00,1968,0 days 01:00:00,2564
,290.54,0.0,0.0,40,Clouds,scattered clouds,2017-05-27 09:00:00,3032,0 days 01:00:00,2564
,292.15,0.0,0.0,1,Clear,sky is clear,2017-05-27 10:00:00,3812,0 days 01:00:00,2564
,293.68,0.0,0.0,40,Clouds,scattered clouds,2017-05-27 11:00:00,4174,0 days 01:00:00,2564
,294.09,0.0,0.0,1,Clear,sky is clear,2017-05-27 12:00:00,4393,0 days 01:00:00,2564
,293.82,0.0,0.0,90,Rain,light rain,2017-05-27 13:00:00,4280,0 days 01:00:00,2564
,293.75,0.0,0.0,90,Clouds,overcast clouds,2017-05-27 14:00:00,4028,0 days 01:00:00,2564
,294.21,0.0,0.0,75,Clouds,broken clouds,2017-05-27 15:00:00,3915,0 days 01:00:00,2564
,294.15,0.0,0.0,1,Clear,sky is clear,2017-05-27 16:00:00,3697,0 days 01:00:00,2564
,294.35,0.0,0.0,1,Clear,sky is clear,2017-05-27 17:00:00,3763,0 days 01:00:00,2564
,294.55,0.0,0.0,40,Clouds,scattered clouds,2017-05-27 18:00:00,3552,0 days 01:00:00,2564
,294.48,0.0,0.0,40,Clouds,scattered clouds,2017-05-27 19:00:00,2988,0 days 01:00:00,2564
,293.71,0.0,0.0,40,Clouds,scattered clouds,2017-05-27 20:00:00,2873,0 days 01:00:00,2564
,292.21,0.0,0.0,75,Clouds,broken clouds,2017-05-27 21:00:00,2918,0 days 01:00:00,2564
,290.52,0.0,0.0,1,Clear,sky is clear,2017-05-27 22:00:00,3050,0 days 01:00:00,2564
,290.15,0.0,0.0,1,Clear,sky is clear,2017-05-27 23:00:00,2143,0 days 01:00:00,2564
,290.08,0.0,0.0,1,Clear,sky is clear,2017-05-28 00:00:00,1439,0 days 01:00:00,2564
,289.22,0.0,0.0,1,Clear,sky is clear,2017-05-28 01:00:00,947,0 days 01:00:00,2564
,289.02,0.0,0.0,1,Clear,sky is clear,2017-05-28 02:00:00,795,0 days 01:00:00,2564
,288.62,0.0,0.0,1,Clear,sky is clear,2017-05-28 03:00:00,476,0 days 01:00:00,2564
,287.75,0.0,0.0,1,Clear,sky is clear,2017-05-28 04:00:00,392,0 days 01:00:00,2564
,286.41,0.0,0.0,1,Clear,sky is clear,2017-05-28 05:00:00,501,0 days 01:00:00,2564
,286.15,0.0,0.0,40,Clouds,scattered clouds,2017-05-28 06:00:00,924,0 days 01:00:00,2564
,286.58,0.0,0.0,1,Clear,sky is clear,2017-05-28 07:00:00,1212,0 days 01:00:00,2564
,287.95,0.0,0.0,1,Clear,sky is clear,2017-05-28 08:00:00,1888,0 days 01:00:00,2564
,289.29,0.0,0.0,1,Clear,sky is clear,2017-05-28 09:00:00,2877,0 days 01:00:00,2564
,290.02,0.0,0.0,40,Clouds,scattered clouds,2017-05-28 10:00:00,3519,0 days 01:00:00,2564
,290.62,0.0,0.0,75,Clouds,broken clouds,2017-05-28 11:00:00,4009,0 days 01:00:00,2564
,291.62,0.0,0.0,75,Clouds,broken clouds,2017-05-28 12:00:00,4325,0 days 01:00:00,2564
,292.75,0.0,0.0,75,Clouds,broken clouds,2017-05-28 13:00:00,4089,0 days 01:00:00,2564
